person_id,name,name_type,case_id,role,is_matching_pair
PID15268,Krishnaa Paatel,transliteration,C2155,witness,1
PID15268,Krishhna Pathel,phonetic,C9005,victim,1
PID23231,Ishaan Choudhary,standard,C3484,reporter,1
PID23231,Ishaagn Choudnhary,typo,C1985,suspect,1
PID65702,Neha Mishra,standard,C4834,witness,1
PID65702,Neha Mishhra,phonetic,C8636,victim,1
PID13151,Neha Joshi,non_matching,C5177,reporter,0
PID64140,Kavita Mishra,standard,C2629,victim,1
PID64140,Kavitx Msihra,typo,C5800,reporter,1
PID64140,Kaivta Misvra,typo,C1935,victim,1
PID64140,Kaavita Meeshra,transliteration,C9053,victim,1
PID92425,Arjun Mehta,standard,C2746,victim,1
PID92425,Arjunn Mehtha,phonetic,C3294,reporter,1
PID92425,Arjunn Mehta,phonetic,C2302,reporter,1
PID35190,Rahul Kumar,standard,C3694,suspect,1
PID35190,Raahul Kumaar,transliteration,C4009,witness,1
PID35190,Rahnl Kuar,typo,C3476,victim,1
PID35190,Raahul Koomar,transliteration,C8241,witness,1
PID92418,Neha Joshi,standard,C2329,victim,1
PID92418,Neha Joshhi,phonetic,C3254,witness,1
PID92418,Neha Joshhi,phonetic,C6387,suspect,1
PID30185,Deepak Mishra,standard,C1702,reporter,1
PID30185,Deepak Mishra,phonetic,C9061,reporter,1
PID30185,Dipak Misra,transliteration,C1318,victim,1
PID15210,Shreya Gupta,standard,C8325,suspect,1
PID15210,Shreya Guptha,phonetic,C1555,suspect,1
PID34794,Manish Gupta,non_matching,C9782,reporter,0
PID10005,Divya Mehta,standard,C9635,reporter,1
PID10005,Dkvya Mhta,typo,C2278,victim,1
PID31330,Ravi Mehta,standard,C1983,witness,1
PID31330,Ravee Mehtaa,transliteration,C3272,victim,1
PID31330,Rnavi Meehta,typo,C3496,reporter,1
PID55995,Amit Mehta,standard,C5293,witness,1
PID55995,Ameet Mehtaa,transliteration,C8964,reporter,1
PID55995,Asmit Mehtk,typo,C7849,suspect,1
PID40337,Gaurav Mehta,non_matching,C4520,suspect,0
PID67412,Krishna Agarwal,standard,C8061,witness,1
PID67412,Krisna Agaarwal,transliteration,C6701,suspect,1
PID67412,Krisna Agaarwal,transliteration,C7099,suspect,1
PID72298,Lakshmi Trivedi,standard,C2132,suspect,1
PID72298,Laksmi Triwedi,transliteration,C1974,reporter,1
PID72298,Lakshmz Triviedi,typo,C1633,suspect,1
PID14212,Yash Patel,standard,C3897,reporter,1
PID14212,Yas Pltel,typo,C1138,victim,1
PID14212,Ysh Patl,typo,C3986,victim,1
PID37712,Kavita Choudhary,standard,C1531,suspect,1
PID37712,Kawita Chooodhary,transliteration,C2248,victim,1
PID37712,Kabita Choudhhary,phonetic,C6055,suspect,1
PID37712,Kavta Choudharm,typo,C7986,victim,1
PID82693,Rahul Mishra,standard,C2914,victim,1
PID82693,Rahul Mishhra,phonetic,C7591,reporter,1
PID82693,Rahuh Mihsra,typo,C9657,witness,1
PID90960,Ananya Choudhary,standard,C3957,victim,1
PID90960,Annanya Choudhhary,phonetic,C3420,suspect,1
PID34245,Amit Mehta,standard,C2067,victim,1
PID34245,Ammit Mehtha,phonetic,C6747,suspect,1
PID93967,Shreya Mishra,standard,C5522,victim,1
PID93967,Shreyaa Mishraa,transliteration,C3616,witness,1
PID93967,Shreya Mishra,phonetic,C7881,witness,1
PID16659,Shreya Verma,non_matching,C3440,reporter,0
PID48167,Suresh Kumar,standard,C7016,reporter,1
PID48167,Sureh Kumer,typo,C6267,suspect,1
PID48167,Sures Kumaar,transliteration,C9948,reporter,1
PID70258,Gaurav Mishra,standard,C3209,reporter,1
PID70258,Gaurab Mishra,phonetic,C2226,victim,1
PID70258,Gaoorav Meeshra,transliteration,C8860,victim,1
PID40024,Gaurav Verma,non_matching,C2675,victim,0
PID50107,Yash Yadav,standard,C6150,witness,1
PID50107,Yashh Yadab,phonetic,C9113,reporter,1
PID50107,Yasy Yadv,typo,C8679,witness,1
PID37640,Kavita Shah,standard,C4245,suspect,1
PID37640,Kaavita Shah,transliteration,C3170,witness,1
PID37640,Kabita Shah,phonetic,C2060,witness,1
PID68702,Pooja Joshi,standard,C2706,victim,1
PID68702,Posja Josi,typo,C8034,victim,1
PID68702,Poolja Josh,typo,C5454,victim,1
PID75353,Divya Verma,standard,C8626,reporter,1
PID75353,Diwya Verma,transliteration,C2513,victim,1
PID75353,Divyaa Vermaa,transliteration,C5550,suspect,1
PID55229,Manish Shah,standard,C3915,reporter,1
PID55229,Maanish Shaah,transliteration,C6540,witness,1
PID55229,Maenish Shoh,typo,C7893,victim,1
PID55229,Manish Shah,phonetic,C8028,victim,1
PID69256,Manish Trivedi,non_matching,C2227,victim,0
PID29500,Lakshmi Sharma,standard,C5256,victim,1
PID29500,Lashmi Shvarma,typo,C5848,suspect,1
PID29500,Lakshhmi Sharma,phonetic,C2222,reporter,1
PID29500,Lakshhmi Sharma,phonetic,C7943,witness,1
PID92699,Rahul Gupta,standard,C5948,victim,1
PID92699,Rahub Guuta,typo,C7155,suspect,1
PID92699,Rahool Goopta,transliteration,C7461,witness,1
PID50044,Shreya Verma,standard,C9276,victim,1
PID50044,Shreyaa Vermaa,transliteration,C1876,witness,1
PID99030,Ravi Kumar,standard,C8972,suspect,1
PID99030,Rabi Kummar,phonetic,C2306,victim,1
PID99030,Raavi Kumaar,transliteration,C5725,victim,1
PID28418,Rahul Chauhan,standard,C1495,suspect,1
PID28418,Raahul Chaauhan,transliteration,C1502,victim,1
PID28418,Rahuzl Chguhan,typo,C3320,witness,1
PID28418,Rauhl Cauhan,typo,C9734,suspect,1
PID19971,Yash Choudhary,standard,C9383,suspect,1
PID19971,Yashh Choudhhary,phonetic,C9900,victim,1
PID19971,Yahs Cqoudhary,typo,C1804,witness,1
PID19971,Yashh Choudhhary,phonetic,C2317,witness,1
PID91724,Suresh Patel,standard,C8957,suspect,1
PID91724,Sruesh Ptel,typo,C1381,suspect,1
PID91724,Sureshh Pathel,phonetic,C7595,suspect,1
PID35722,Divya Patel,non_matching,C9655,reporter,0
PID98248,Yash Singh,standard,C2662,suspect,1
PID98248,Yaash Seengh,transliteration,C1121,suspect,1
PID98248,Yas Signh,typo,C5020,witness,1
PID75871,Yash Joshi,non_matching,C3085,victim,0
PID60818,Sanjay Mishra,standard,C8090,suspect,1
PID60818,Sanjay Mishra,phonetic,C7847,witness,1
PID60818,Sanjay Mishhra,phonetic,C9661,victim,1
PID60818,Sanjya Mishrp,typo,C7103,witness,1
PID62771,Aditya Joshi,standard,C7065,suspect,1
PID62771,Adeetya Josi,transliteration,C3722,reporter,1
PID37472,Rahul Joshi,non_matching,C4074,suspect,0
PID37099,Yash Chauhan,standard,C7663,victim,1
PID37099,Yahs Chahan,typo,C2579,victim,1
PID52132,Ishaan Gupta,standard,C8496,victim,1
PID52132,Ishaan Goopta,transliteration,C7772,witness,1
PID52132,Ishaan Guptaa,transliteration,C5248,witness,1
PID52132,Ispaan Gupwta,typo,C6535,witness,1
PID42052,Varun Gupta,non_matching,C4570,suspect,0
PID74532,Arjun Mishra,standard,C4829,victim,1
PID74532,Arjoon Mishraa,transliteration,C7966,victim,1
PID74532,Arjun Misra,transliteration,C3790,victim,1
PID81799,Kavita Patel,standard,C2974,witness,1
PID81799,Kawita Paatel,transliteration,C7434,witness,1
PID77033,Arjun Gupta,standard,C1155,witness,1
PID77033,Arjunn Guptha,phonetic,C4160,reporter,1
PID77033,Arjun Guptaa,transliteration,C4049,suspect,1
PID13905,Suresh Kumar,standard,C8684,witness,1
PID13905,Sresh Kumsr,typo,C9426,suspect,1
PID13905,Sooresh Kumaar,transliteration,C6067,suspect,1
PID13905,Surexh Kuar,typo,C3633,victim,1
PID97250,Kavita Shah,standard,C3184,victim,1
PID97250,Kvaita Shtah,typo,C4609,victim,1
PID97250,Kawita Shaah,transliteration,C2003,suspect,1
PID22494,Lakshmi Shah,non_matching,C3388,witness,0
PID71909,Ananya Sharma,standard,C8288,victim,1
PID71909,Annya Svarma,typo,C3857,suspect,1
PID54421,Lakshmi Kumar,standard,C2694,victim,1
PID54421,Lakshhmi Kummar,phonetic,C1360,suspect,1
PID54421,Laakshmi Koomar,transliteration,C2950,reporter,1
PID54421,Lashmi Kumra,typo,C6109,suspect,1
PID40224,Shreya Chauhan,standard,C9694,victim,1
PID40224,Shreyaa Chaoohan,transliteration,C6800,suspect,1
PID40224,Shreyaa Chaauhan,transliteration,C6424,victim,1
PID71416,Aarav Chauhan,non_matching,C3241,witness,0
PID52724,Aditya Joshi,standard,C7808,victim,1
PID52724,Adeetya Josi,transliteration,C2681,reporter,1
PID52724,Adhitya Joshhi,phonetic,C2989,witness,1
PID73433,Manish Sharma,standard,C2591,victim,1
PID73433,Maneesh Sharma,transliteration,C5224,reporter,1
PID73433,Maanish Sharma,transliteration,C8172,witness,1
PID73433,Mnaish Shcrma,typo,C8401,witness,1
PID56651,Sanjay Joshi,standard,C8504,suspect,1
PID56651,Saanjay Josi,transliteration,C8554,witness,1
PID56651,Sanqay Johi,typo,C3484,suspect,1
PID79419,Arjun Mehta,standard,C8388,reporter,1
PID79419,Arjun Mehtaa,transliteration,C8717,suspect,1
PID79419,Arjunn Mehta,phonetic,C3671,victim,1
PID37368,Deepak Mehta,non_matching,C3878,reporter,0
PID45696,Gaurav Sharma,standard,C1613,suspect,1
PID45696,Gaurab Sharma,phonetic,C4224,suspect,1
PID39450,Ravi Singh,standard,C1401,witness,1
PID39450,Rabi Sinngh,phonetic,C6646,suspect,1
PID73520,Pooja Singh,non_matching,C1091,witness,0
PID34089,Divya Gupta,standard,C3981,victim,1
PID34089,Dibya Guptha,phonetic,C4869,suspect,1
PID15065,Ananya Joshi,standard,C1673,reporter,1
PID15065,Ananyi Joski,typo,C6368,witness,1
PID58023,Amit Joshi,standard,C3169,reporter,1
PID58023,Ammit Joshhi,phonetic,C4719,suspect,1
PID14876,Aarav Singh,standard,C1037,reporter,1
PID14876,Aarab Singh,phonetic,C6423,witness,1
PID93959,Vikram Singh,non_matching,C4412,suspect,0
PID67896,Krishna Mehta,standard,C7958,reporter,1
PID67896,Krishnaa Mehtaa,transliteration,C8582,suspect,1
PID67896,Kreeshna Mehtaa,transliteration,C3185,reporter,1
PID66885,Yash Mehta,non_matching,C1800,reporter,0
PID53539,Aditya Yadav,standard,C9343,suspect,1
PID53539,Adityaa Yadaw,transliteration,C4476,reporter,1
PID53539,Adhitya Yadhav,phonetic,C1144,witness,1
PID93147,Gaurav Shah,standard,C7494,suspect,1
PID93147,Gaurab Shah,phonetic,C8554,reporter,1
PID19137,Deepak Chauhan,standard,C3674,witness,1
PID19137,Dipak Chaoohan,transliteration,C3035,reporter,1
PID19137,Deepak Chauhann,phonetic,C6283,reporter,1
PID63908,Deepak Gupta,standard,C5257,victim,1
PID63908,Deepak Guptha,phonetic,C3169,witness,1
PID63908,Deepak Guptha,phonetic,C2862,victim,1
PID63908,Deepak Guptha,phonetic,C4302,witness,1
PID55894,Gaurav Joshi,standard,C7399,reporter,1
PID55894,Gaurab Joshhi,phonetic,C3411,reporter,1
PID65032,Ishaan Shah,standard,C5849,reporter,1
PID65032,Ishaa Shawh,typo,C8940,victim,1
PID65032,Ishaan Shah,transliteration,C6189,victim,1
PID65032,Isaan Shah,transliteration,C4801,suspect,1
PID42898,Kavita Verma,standard,C4128,suspect,1
PID42898,Kavitha Vermma,phonetic,C8820,victim,1
PID25444,Pooja Mishra,standard,C1139,victim,1
PID25444,Pooja Mishra,phonetic,C6015,suspect,1
PID25444,Poojp Mishfa,typo,C8822,victim,1
PID25444,Poojaa Mishraa,transliteration,C5982,witness,1
PID72648,Ravi Yadav,standard,C2549,suspect,1
PID72648,Rawi Yadaw,transliteration,C1327,witness,1
PID72648,Raavi Yadaw,transliteration,C3179,victim,1
PID24893,Vikram Kumar,standard,C7027,reporter,1
PID24893,Vikrao Kumamr,typo,C3306,suspect,1
PID48667,Amit Sharma,standard,C6972,suspect,1
PID48667,Amith Sharma,phonetic,C1318,witness,1
PID48667,Amit Shaarma,transliteration,C7417,witness,1
PID48667,Amit Sharma,transliteration,C4802,witness,1
PID93723,Gaurav Kumar,standard,C9367,suspect,1
PID93723,Gaurab Kummar,phonetic,C6833,victim,1
PID88810,Ananya Singh,standard,C6760,victim,1
PID88810,Ananyk Signh,typo,C1565,reporter,1
PID88810,Anaanya Seengh,transliteration,C2829,reporter,1
PID88810,Anaanya Seengh,transliteration,C7001,witness,1
PID50778,Kavita Verma,standard,C9688,witness,1
PID50778,Kaavita Verma,transliteration,C3596,suspect,1
PID50778,Kavgta Vberma,typo,C1377,victim,1
PID63633,Suresh Yadav,standard,C5416,suspect,1
PID63633,Sureshh Yadhav,phonetic,C2870,victim,1
PID63633,Sureshh Yadhav,phonetic,C4838,witness,1
PID63633,Sureshh Yadab,phonetic,C5213,witness,1
PID76393,Suresh Shah,non_matching,C4021,victim,0
PID32164,Suresh Yadav,standard,C4299,suspect,1
PID32164,Suesh Yadhav,typo,C1238,witness,1
PID76298,Suresh Verma,non_matching,C6226,victim,0
PID45993,Pooja Choudhary,standard,C9536,victim,1
PID45993,Poojk Choudharj,typo,C2679,suspect,1
PID45993,Poojk Cohudhary,typo,C4618,witness,1
PID42255,Kavita Gupta,standard,C9813,suspect,1
PID42255,Kaveeta Guptaa,transliteration,C3455,reporter,1
PID42255,Kavdita Gupt,typo,C9712,suspect,1
PID72812,Shreya Yadav,standard,C7008,suspect,1
PID72812,Shreya Yaadav,transliteration,C1541,victim,1
PID72812,Shreyxa Yadar,typo,C3151,victim,1
PID72812,Shreya Yadab,phonetic,C2564,reporter,1
PID83029,Pooja Kumar,standard,C7589,witness,1
PID83029,Poojaa Koomar,transliteration,C7448,reporter,1
PID13552,Amit Chauhan,standard,C5283,reporter,1
PID13552,Ammit Chauhann,phonetic,C9541,witness,1
PID20357,Divya Shah,standard,C7873,reporter,1
PID20357,Divyaa Shaah,transliteration,C6695,witness,1
PID20357,Divya Shah,phonetic,C2985,suspect,1
PID34529,Yash Trivedi,standard,C7489,reporter,1
PID34529,Yashh Trivedi,phonetic,C2322,suspect,1
PID79361,Pooja Trivedi,non_matching,C4759,suspect,0
PID21221,Manish Kumar,standard,C7926,witness,1
PID21221,Maniso Kumam,typo,C6774,victim,1
PID47015,Varun Mehta,standard,C9862,suspect,1
PID47015,Varoon Mehtaa,transliteration,C9423,suspect,1
PID47015,Varunn Mehta,phonetic,C7306,suspect,1
PID67628,Varun Patel,non_matching,C1065,suspect,0
PID96196,Ishaan Patel,standard,C7054,witness,1
PID96196,Isaan Paatel,transliteration,C5358,victim,1
PID26475,Suresh Shah,standard,C9304,reporter,1
PID26475,Sooresh Shaah,transliteration,C8368,reporter,1
PID26475,Sooresh Shaah,transliteration,C2486,suspect,1
PID26475,Suredh Shkah,typo,C6070,witness,1
PID23181,Suresh Verma,non_matching,C3535,victim,0
PID46157,Manish Chauhan,standard,C3881,victim,1
PID46157,Manis Chaujan,typo,C9613,victim,1
PID46157,Manish Chauhann,phonetic,C8038,suspect,1
PID55961,Manish Gupta,standard,C1581,witness,1
PID55961,Manish Guptha,phonetic,C1517,witness,1
PID55961,Maneesh Guptaa,transliteration,C2475,reporter,1
PID55961,Manishh Guptha,phonetic,C7267,reporter,1
PID91345,Divya Mehta,standard,C8643,witness,1
PID91345,Diwya Mehtaa,transliteration,C6468,suspect,1
PID91917,Gaurav Sharma,standard,C4218,victim,1
PID91917,Gauraw Shaarma,transliteration,C6920,witness,1
PID56493,Shreya Shah,standard,C5496,witness,1
PID56493,Shreya Shah,phonetic,C6196,victim,1
PID56493,Shreya Shah,phonetic,C5115,suspect,1
PID52169,Ravi Gupta,standard,C1397,witness,1
PID52169,Rawi Goopta,transliteration,C5666,suspect,1
PID52169,Ravm Gupca,typo,C6153,witness,1
PID82160,Aditya Chauhan,standard,C4017,victim,1
PID82160,Adhitya Chauhann,phonetic,C4751,suspect,1
PID82160,Adhitya Chauhann,phonetic,C3900,witness,1
PID82160,Adbtya Chauhnan,typo,C7443,witness,1
PID22886,Aditya Sharma,non_matching,C4080,victim,0
PID94978,Vikram Choudhary,standard,C2890,victim,1
PID94978,Vikram Chooodhary,transliteration,C7847,suspect,1
PID85942,Amit Choudhary,non_matching,C9204,witness,0
PID95138,Ananya Sharma,standard,C6544,victim,1
PID95138,Annanya Sharmma,phonetic,C7596,reporter,1
PID95138,Anaanya Shaarma,transliteration,C8708,suspect,1
PID95138,Annanya Sharmma,phonetic,C8829,witness,1
PID34310,Manish Gupta,standard,C4528,suspect,1
PID34310,Maish Guta,typo,C7060,witness,1
PID34310,Manisr Guptja,typo,C8738,victim,1
PID34310,Mannish Guptha,phonetic,C9136,witness,1
PID42779,Manish Patel,standard,C6368,suspect,1
PID42779,Mannish Pathel,phonetic,C2165,suspect,1
PID42779,Manisjh Patl,typo,C7471,witness,1
PID47740,Deepak Trivedi,standard,C4340,reporter,1
PID47740,Deepaak Triwedi,transliteration,C9748,witness,1
PID58348,Amit Trivedi,non_matching,C9389,witness,0
PID54042,Gaurav Joshi,standard,C3717,reporter,1
PID54042,Gaurv Jodhi,typo,C2125,witness,1
PID54042,Gaurab Joshhi,phonetic,C9929,reporter,1
PID54042,Gaaurav Josi,transliteration,C4242,witness,1
PID69061,Yash Kumar,standard,C5125,reporter,1
PID69061,Yaash Kumaar,transliteration,C3422,suspect,1
PID69061,Yashh Kummar,phonetic,C6578,suspect,1
PID69061,Ysah Kuamr,typo,C2692,reporter,1
PID46334,Aarav Sharma,standard,C5151,reporter,1
PID46334,Aarab Sharmma,phonetic,C3164,witness,1
PID46334,Aaraw Shaarma,transliteration,C6079,reporter,1
PID46334,Aaraw Shaarma,transliteration,C7006,suspect,1
PID11606,Lakshmi Sharma,non_matching,C9860,reporter,0
PID41864,Gaurav Mehta,standard,C2816,suspect,1
PID41864,Gkaurav Mhhta,typo,C6228,witness,1
PID41864,Gauraw Mehtaa,transliteration,C7566,victim,1
PID41864,Gaaurav Mehtaa,transliteration,C5426,reporter,1
PID78901,Gaurav Sharma,non_matching,C3736,witness,0
PID67768,Arjun Sharma,standard,C9555,victim,1
PID67768,Arjunn Sharmma,phonetic,C9727,witness,1
PID30306,Varun Sharma,non_matching,C4679,reporter,0
PID88286,Varun Yadav,standard,C6027,suspect,1
PID88286,Varun Yaadav,transliteration,C1065,witness,1
PID88286,Varun Yadab,phonetic,C6984,reporter,1
PID88286,Varoon Yadaw,transliteration,C5128,suspect,1
PID96290,Vikram Yadav,standard,C4955,suspect,1
PID96290,Veekram Yaadav,transliteration,C9276,suspect,1
PID96290,Vikramm Yadhav,phonetic,C3647,suspect,1
PID73224,Rahul Chauhan,standard,C9104,suspect,1
PID73224,Raahul Chaauhan,transliteration,C7215,victim,1
PID73224,Rhaul Chalhan,typo,C6676,victim,1
PID73224,Raahul Chaoohan,transliteration,C6568,suspect,1
PID67476,Yash Shah,standard,C6994,victim,1
PID67476,Ysah Shav,typo,C5868,witness,1
PID67476,Yaash Shaah,transliteration,C6276,reporter,1
PID61189,Kavita Verma,standard,C1742,reporter,1
PID61189,Kavitha Vermma,phonetic,C4540,reporter,1
PID61189,Kawita Verma,transliteration,C3966,reporter,1
PID61189,Kovita Verma,typo,C9529,reporter,1
PID74387,Sanjay Patel,standard,C9565,victim,1
PID74387,Sannjay Pathel,phonetic,C4492,suspect,1
PID74387,Sanjay Pathel,phonetic,C9075,witness,1
PID48948,Rahul Sharma,standard,C3870,witness,1
PID48948,Rahul Sharma,phonetic,C5661,suspect,1
PID48948,Rahudl Sharaa,typo,C8583,victim,1
PID48948,Raahul Shaarma,transliteration,C2322,reporter,1
PID79279,Kavita Kumar,standard,C4256,witness,1
PID79279,Kavwita Kwmar,typo,C4974,suspect,1
PID79279,Kavite Kumaj,typo,C5853,reporter,1
PID79279,Kawita Kumaar,transliteration,C5728,reporter,1
PID75377,Kavita Mehta,non_matching,C1839,reporter,0
PID28336,Aarav Choudhary,standard,C8856,victim,1
PID28336,Aarab Choudhhary,phonetic,C1900,victim,1
PID28336,Aaraw Choudhaary,transliteration,C6712,reporter,1
PID75879,Aarav Patel,non_matching,C7009,victim,0
PID88432,Divya Patel,standard,C4030,reporter,1
PID88432,Deevya Paatel,transliteration,C3259,witness,1
PID40939,Varun Patel,non_matching,C8185,suspect,0
PID18513,Suresh Mehta,standard,C1701,witness,1
PID18513,Sureshh Mehtha,phonetic,C6321,reporter,1
PID18513,Sures Mehtaa,transliteration,C6821,witness,1
PID49638,Arjun Yadav,standard,C8764,reporter,1
PID49638,Arjnu Yadap,typo,C6027,reporter,1
PID49638,Arjunn Yadab,phonetic,C5203,witness,1
PID49638,Arjunn Yadab,phonetic,C9584,victim,1
PID53559,Amit Chauhan,standard,C2831,reporter,1
PID53559,Ammit Chauhann,phonetic,C8668,suspect,1
PID26194,Amit Sharma,non_matching,C5175,reporter,0
PID58283,Yash Shah,standard,C2058,reporter,1
PID58283,Yas Shah,transliteration,C3421,reporter,1
PID58283,Yas Shah,transliteration,C6430,suspect,1
PID58283,Yas Shaah,transliteration,C9656,suspect,1
PID71075,Ananya Patel,standard,C8619,witness,1
PID71075,Alnanya Patem,typo,C8849,victim,1
PID71075,Auanya Ptatel,typo,C5587,suspect,1
PID71075,Anaanya Paatel,transliteration,C9153,victim,1
PID75866,Ananya Mehta,non_matching,C3624,suspect,0
PID14505,Divya Verma,standard,C7309,reporter,1
PID14505,Divya Verma,phonetic,C1795,witness,1
PID17789,Varun Joshi,standard,C8952,victim,1
PID17789,Varn Jooshi,typo,C9729,witness,1
PID17789,Vaurn Josh,typo,C4777,reporter,1
PID17789,Varoon Josi,transliteration,C9256,victim,1
PID68698,Varun Yadav,non_matching,C8403,suspect,0
PID99117,Aditya Gupta,standard,C4003,witness,1
PID99117,Adhitya Guptha,phonetic,C2642,reporter,1
PID99117,Adithya Guptha,phonetic,C1216,witness,1
PID99117,Aaitya Guptm,typo,C6723,suspect,1
PID70497,Lakshmi Shah,standard,C7473,witness,1
PID70497,Laksmi Shaah,transliteration,C6452,witness,1
PID70497,Lakshhmi Shah,phonetic,C9750,reporter,1
PID70497,Laakshmi Shaah,transliteration,C4722,suspect,1
PID87524,Ishaan Shah,non_matching,C8580,witness,0
PID77327,Arjun Joshi,standard,C2231,reporter,1
PID77327,Arjue Josih,typo,C2338,victim,1
PID77327,Arjoon Joshee,transliteration,C3560,suspect,1
PID77327,Arjunn Joshhi,phonetic,C3082,victim,1
PID27859,Deepak Yadav,standard,C1201,suspect,1
PID27859,Deepak Yadhav,phonetic,C9361,witness,1
PID27859,Deepak Yadab,phonetic,C2638,victim,1
PID69385,Amit Mehta,standard,C2611,reporter,1
PID69385,Ami Meht,typo,C6873,reporter,1
PID19054,Ravi Mehta,standard,C7099,suspect,1
PID19054,Rawi Mehtaa,transliteration,C8926,victim,1
PID19054,Ravee Mehtaa,transliteration,C5843,witness,1
PID19054,Rabi Mehta,phonetic,C6851,victim,1
PID13346,Ravi Patel,non_matching,C9833,reporter,0
PID39372,Vikram Joshi,standard,C7759,witness,1
PID39372,Vikrma Jshi,typo,C4735,victim,1
PID39372,Vikramm Joshhi,phonetic,C7535,suspect,1
PID97335,Lakshmi Kumar,standard,C7413,witness,1
PID97335,Lakshm Kumyr,typo,C2656,suspect,1
PID97335,Lajshmi Kumar,typo,C6215,witness,1
PID14003,Deepak Trivedi,standard,C5348,suspect,1
PID14003,Deaepak Triviedi,typo,C2947,victim,1
PID95660,Aarav Agarwal,standard,C9972,witness,1
PID95660,Aaraw Agaarwal,transliteration,C9046,suspect,1
PID95660,Aaray Azgarwal,typo,C9595,suspect,1
PID95660,Aarab Agarval,phonetic,C8358,witness,1
PID21957,Deepak Patel,standard,C2006,suspect,1
PID21957,Devpak Patle,typo,C3282,witness,1
PID21957,Deepaak Paatel,transliteration,C8032,suspect,1
PID55182,Divya Gupta,standard,C8818,suspect,1
PID55182,Divyaa Goopta,transliteration,C1470,suspect,1
PID55182,Dibya Guptha,phonetic,C6470,suspect,1
PID55182,Dibya Guptha,phonetic,C2443,witness,1
PID97333,Divya Shah,standard,C3032,victim,1
PID97333,Divya Shah,phonetic,C7900,victim,1
PID50323,Kavita Patel,standard,C8728,witness,1
PID50323,Keavita Pate,typo,C3119,reporter,1
PID99984,Kavita Mehta,non_matching,C2982,witness,0
PID89547,Amit Singh,standard,C1814,reporter,1
PID89547,Ammit Sinngh,phonetic,C3241,victim,1
PID89547,Amvt Sinsh,typo,C8358,victim,1
PID89547,Amit Seengh,transliteration,C4088,witness,1
PID26983,Neha Mehta,standard,C9422,victim,1
PID26983,Nehaa Mehtaa,transliteration,C9238,suspect,1
PID26983,Neha Mehta,phonetic,C4985,witness,1
PID26983,Neha Mehta,phonetic,C3096,reporter,1
PID65310,Kavita Trivedi,standard,C4593,suspect,1
PID65310,Kabita Trivedi,phonetic,C4579,suspect,1
PID65310,Kabita Tribedi,phonetic,C9794,suspect,1
PID65310,Kabita Trivedhi,phonetic,C6932,reporter,1
PID79837,Amit Patel,standard,C2930,victim,1
PID79837,Amit Paatel,transliteration,C2146,suspect,1
PID20952,Vikram Patel,non_matching,C6272,victim,0
PID28744,Deepak Patel,standard,C8463,victim,1
PID28744,Deepak Pathel,phonetic,C1184,victim,1
PID70869,Amit Sharma,standard,C5162,reporter,1
PID70869,Amti Sharmg,typo,C2136,reporter,1
PID70869,Ameet Shaarma,transliteration,C1280,reporter,1
PID70869,Ameet Sharma,transliteration,C4482,witness,1
PID57163,Aditya Sharma,non_matching,C8100,victim,0
PID88173,Aditya Singh,standard,C1482,suspect,1
PID88173,Adeetya Seengh,transliteration,C1855,witness,1
PID88173,Adita Siygh,typo,C5988,suspect,1
PID88173,Adeetya Seengh,transliteration,C9327,reporter,1
PID65925,Yash Patel,standard,C3037,suspect,1
PID65925,Yas Paatel,transliteration,C7458,victim,1
PID65925,Yashh Pathel,phonetic,C7368,victim,1
PID65925,Yashh Pathel,phonetic,C8968,victim,1
PID70800,Manish Gupta,standard,C9467,reporter,1
PID70800,Manisg Guptl,typo,C3946,suspect,1
PID58239,Neha Choudhary,standard,C5317,suspect,1
PID58239,Nehaa Choudhaary,transliteration,C3411,suspect,1
PID58239,Neha Choudhhary,phonetic,C3121,victim,1
PID58239,Ntha Choudahry,typo,C9468,reporter,1
PID67157,Neha Patel,non_matching,C5900,victim,0
PID11025,Aditya Sharma,standard,C5837,suspect,1
PID11025,Adctya Shqarma,typo,C1731,suspect,1
PID11025,Adityaa Sharma,transliteration,C8989,victim,1
PID11025,Adiyta Sdarma,typo,C2412,reporter,1
PID54498,Ishaan Sharma,non_matching,C7137,reporter,0
PID10650,Amit Joshi,standard,C2947,victim,1
PID10650,Axmit Johi,typo,C3502,victim,1
PID10650,Amith Joshhi,phonetic,C4202,reporter,1
PID10650,Ammit Joshhi,phonetic,C7489,victim,1
PID31138,Deepak Singh,standard,C9941,suspect,1
PID31138,Dipak Seengh,transliteration,C5182,victim,1
PID31138,Deepak Sinngh,phonetic,C4495,suspect,1
PID54630,Suresh Mishra,standard,C7296,witness,1
PID54630,Sures Mishraa,transliteration,C8423,witness,1
PID59513,Arjun Joshi,standard,C9139,reporter,1
PID59513,Arjun Josi,transliteration,C6169,reporter,1
PID59513,Arjunn Joshhi,phonetic,C2406,suspect,1
PID22528,Sanjay Mehta,standard,C3922,witness,1
PID22528,Sanjya Mehat,typo,C6557,witness,1
PID22528,Sanjaj Mehat,typo,C8886,witness,1
PID22528,Sanjay Mehta,phonetic,C3842,suspect,1
PID38231,Amit Mehta,standard,C5483,suspect,1
PID38231,Amit Mehtaa,transliteration,C3725,reporter,1
PID81621,Ishaan Kumar,standard,C6701,reporter,1
PID81621,Ishnan Kuar,typo,C5479,witness,1
